"Gene" "photon" "pl" "cdc" "color_numeric" "Tot" "Sig"
"ODAD3" 1.89147370507902 -3.51893968503212 1.06396668828237 0 -0.56349929167073 "No"
"SURF4" 1.22508123518762 -0.554507404188659 -1.23135012664515 0 -0.560776295646189 "No"
"IKBIP" -3.2814845666102 3.52962324363426 -0.808890493618591 0 -0.560751816594531 "No"
"SCML2" 0.333477150034203 -2.76022047388127 1.86630389754488 0 -0.560439426302187 "No"
"NFATC1" 4.67166316833636 -4.43277800137233 -0.799118779690391 0 -0.560233612726361 "No"
"PRMT5" -5.71998579156388 4.94762860445533 0.213255215667221 0 -0.559101971441329 "No"
"OASL" -6.50040395162198 7.42922939938573 -1.48575899525142 0 -0.55693354748767 "No"
"RPL32" -4.7629853554662 10.0801123815941 -5.87380357602304 0 -0.55667654989514 "No"
"B9D1" -3.38407957165889 0.606123904633338 2.22441935186832 0 -0.553536315157232 "No"
"SPIDR" 3.15067575683121 -1.64889195802889 -2.05056580239112 0 -0.5487820035888 "No"
"AK6" -3.38407053668566 5.1983721541143 -2.36112022043076 0 -0.54681860300212 "No"
"TRABD" -0.51817570934595 -2.11180092300632 2.08475066268776 0 -0.54522596966451 "No"
"MDM1" 0.775902284576961 -2.07052717142177 0.750390504516977 0 -0.544234382327832 "No"
"TDG" -4.51267289980254 -3.04404016890511 7.01307424357446 0 -0.543638825133191 "No"
"PHKA2-AS1" -0.0648557298043767 -4.19517231548219 3.71843527652054 0 -0.541592768766026 "No"
"TNRC6C" 3.74732418721026 -4.18282215568914 -0.105734274538066 0 -0.541232243016946 "No"
"RAD51AP1" -0.823632115594098 -0.604799698010259 0.888507906005117 0 -0.53992390759924 "No"
"PPAT" 0.702893052248459 -1.8052645240701 0.562781043878539 0 -0.539590427943102 "No"
"MTRF1" -1.17922695215895 1.75143711260163 -1.11121962639707 0 -0.53900946595439 "No"
"NUDT12" 0.765140409164163 1.55674284492421 -2.85961944583891 0 -0.537736191750537 "No"
"MTFMT" -1.59058811377428 2.15355412627167 -1.09644478667154 0 -0.53347877417415 "No"
"MANBA" 2.92866130967704 -4.18450889087858 0.723344346250858 0 -0.532503234950682 "No"
"GNG11" -6.92596821873739 10.3399856922532 -3.94632466329448 0 -0.532307189778671 "No"
"PELP1" 0.107518661620421 -4.59165614538317 3.95454024884796 0 -0.529597234914788 "No"
"FHL2" -0.752142061138445 9.88650720529278 -9.6590815862031 0 -0.524716442048765 "No"
"FAM20C" -1.1430298822485 -2.59713614984281 3.21650628294409 0 -0.523659749147221 "No"
"LIN54" 3.01728328736771 -0.551141381234116 -2.98723773020041 0 -0.521095824066816 "No"
"TBC1D15" 2.1738091553656 0.860846579639584 -3.55482644506841 0 -0.520170710063226 "No"
"GGH" -5.59515031812344 5.59773375586808 -0.516229389821298 0 -0.513645952076658 "No"
"EIF4A1" -7.52736071564799 7.74981691373193 -0.734542459894468 0 -0.512086261810527 "No"
"TTC19" -0.0504467189660133 -2.68579420743442 2.22486982670249 0 -0.511371099697943 "No"
"WIPI2" 2.16853469340297 0.89037665759261 -3.56796897090777 0 -0.50905761991219 "No"
"PFKP" -2.46020548636845 0.857697704195893 1.09402622110954 0 -0.508481561063017 "No"
"ARL3" -1.49216833546994 10.0906561601812 -9.10682010085828 0 -0.508332276147019 "No"
"USP34-DT" -3.60689511630547 -1.23469311575445 4.33459851671731 0 -0.50698971534261 "No"
"SLC16A3" -4.31919859908892 3.39027957233127 0.422305772625535 0 -0.506613254132115 "No"
"SERINC4" 2.46913041810001 -0.650736914417471 -2.32453563763823 0 -0.506142133955691 "No"
"DRAM2" -2.50206098434659 3.92164438583169 -1.923742064942 0 -0.5041586634569 "No"
"BIN1" -2.75398776267622 -0.977727060485576 3.22831504837547 0 -0.503399774786326 "No"
"CCDC86" -6.87625177509454 3.27715465172989 3.09620550798765 0 -0.502891615377 "No"
"EHBP1L1" 3.73258752911303 -8.59997174546411 4.36518629154757 0 -0.502197924803511 "No"
"URGCP-MRPS24" -11.0678632654968 10.3094497461849 0.259136422367059 0 -0.499277096944842 "No"
"NLGN2" 3.61157970584159 -9.52628171667528 5.41790573002615 0 -0.49679628080754 "No"
"PPM1L" 0.57201710775113 -0.0664718801182323 -1.00231703364842 0 -0.496771806015522 "No"
"HTATIP2" -12.5920538709307 10.8368910406138 1.26009458845351 0 -0.49506824186339 "No"
"PMM1" -0.305209696962577 3.62109081899757 -3.8093070933512 0 -0.493425971316207 "No"
"BCDIN3D-AS1" 3.57758818300345 2.55328542759066 -6.62427316703819 0 -0.49339955644408 "No"
"ATPAF1" -0.7091732451538 3.7018809895948 -3.48477847597156 0 -0.49207073153056 "No"
"SNX4" 0.656626108737268 -0.815329766598474 -0.32700735511339 0 -0.485711012974596 "No"
"STK26" 0.962576674624242 -0.900459269133893 -0.546840976752161 0 -0.484723571261812 "No"
"PPM1F" 1.7962697329711 -4.11284403274171 1.83411829070957 0 -0.48245600906104 "No"
"ZSWIM4" 9.97778546099539 -7.88360713486423 -2.57415254139531 0 -0.47997421526415 "No"
"TDP1" 0.460675004444193 2.92630724161381 -3.8622129043323 0 -0.475230658274297 "No"
"CD2AP" 1.406020656585 -7.08614561842932 5.20765781380828 0 -0.472467148036041 "No"
"ZNF652" 0.814315717424985 -2.2596458899592 0.974093556367764 0 -0.471236616166451 "No"
"ACTN1" -0.873497922799053 -2.28371951263217 2.68641999487864 0 -0.470797440552583 "No"
"SMG7" -1.30823181059938 -4.93418684405964 5.77192722740983 0 -0.47049142724919 "No"
"USF2" -1.57135213705138 -2.85045201527707 3.95204530050373 0 -0.46975885182472 "No"
"SNX11" 1.72866024171047 -1.66394858464593 -0.534388991333319 0 -0.469677334268779 "No"
"RAP1GDS1" -2.10957347456186 3.41354602718629 -1.77125954669891 0 -0.46728699407448 "No"
"TSEN34" -0.737732793214382 2.36460340684818 -2.09333513702555 0 -0.466464523391752 "No"
"UBE2J1" 2.61388464957368 1.51748244824326 -4.59748518675401 0 -0.466118088937071 "No"
"SOWAHC" 4.27576196821723 -4.21465375413156 -0.52607321243577 0 -0.4649649983501 "No"
"TMEM161B" 0.632469851725456 3.62112220781305 -4.7184688537685 0 -0.464876794229994 "No"
"FBXW4" -2.13216909382864 -2.90202771487237 4.56991133601532 0 -0.46428547268569 "No"
"STRN3" -0.90825448632421 -3.23093461317415 3.67779711263682 0 -0.46139198686154 "No"
"MAPK13" 3.09911252584524 0.283588894614122 -3.8437343603846 0 -0.461032939925238 "No"
"USP30" -1.53202641724952 -0.246597889002197 1.31766607011348 0 -0.460958236138237 "No"
"TMED1" -4.25662609212454 3.36213310928388 0.434629163697615 0 -0.459863819143045 "No"
"RPIA" -5.80398085322304 3.5090560725008 1.83621874770616 0 -0.45870603301608 "No"
"DUSP7" 3.2771290609757 -3.53300998026012 -0.202560493396467 0 -0.458441412680887 "No"
"BICD1" 6.12462751715462 -3.50296712573988 -3.07941080168027 0 -0.45775041026553 "No"
"ZNF131" -0.525709897896414 0.783569524253652 -0.715478996955107 0 -0.457619370597869 "No"
"LCAT" 2.3010103776925 -2.79090332293581 0.0335980600850833 0 -0.456294885158226 "No"
"YWHAQ" -5.22874309835556 5.42048658417147 -0.647256452090778 0 -0.455512966274868 "No"
"RAB15" 1.09571048355012 -1.53327480304899 -0.0137804620267316 0 -0.451344781525602 "No"
"SEMA4F" 2.79549915518536 -2.47724236041221 -0.76871732495419 0 -0.45046053018104 "No"
"ABHD11" -4.57390829598343 3.09645914103769 1.02778228765823 0 -0.44966686728751 "No"
"PLOD3" -2.14684035313428 -2.2242145663447 3.92274476049009 0 -0.44831015898889 "No"
"TMEM131L" 2.35469667443656 -2.78023661974863 -0.0222308410577083 0 -0.447770786369778 "No"
"FAM53C" 10.5348736244364 -7.29891348162154 -3.68353309609542 0 -0.447572953280559 "No"
"STX10" -4.18686852650563 1.46487694198265 2.27759623522019 0 -0.44439534930279 "No"
"MLKL" -2.43402824244584 -0.942661948139356 2.9349892267864 0 -0.441700963798796 "No"
"TSPAN9" -1.74409980800613 -0.0703395225389436 1.3727949791344 0 -0.441644351410674 "No"
"SRF" 2.37466634596673 -5.52420671091951 2.71093348431121 0 -0.43860688064157 "No"
"PCID2" -2.07742150225699 1.71280702666939 -0.0690072793641646 0 -0.433621754951765 "No"
"JPT1" -8.03704702026236 10.1321431504418 -2.52463189066892 0 -0.429535760489479 "No"
"ABCD3" -2.11244605783765 -2.82275996325734 4.50654391790279 0 -0.4286621031922 "No"
"ZKSCAN5" 3.1663106721616 -2.48933256054915 -1.10465869397141 0 -0.42768058235896 "No"
"MFN1" 1.24078683268202 -0.22127198247929 -1.44623310339905 0 -0.42671825319632 "No"
"PELO" 1.42420634766895 1.89801629459204 -3.74820639221851 0 -0.42598374995752 "No"
"SHQ1" -0.530096447071953 -1.78371535807648 1.89041259044268 0 -0.423399214705753 "No"
"GEMIN7-AS1" -4.67916917715819 5.35678693085977 -1.10068915227402 0 -0.42307139857244 "No"
"DYNC2I2" -3.01223927067059 1.42183471433583 1.16888898184067 0 -0.42151557449409 "No"
"MTRF1L" 0.24315268853758 0.893117714891387 -1.55734295879464 0 -0.421072555365673 "No"
"B3GALNT2" 1.14228574509045 -1.25720676857752 -0.305861115731223 0 -0.420782139218293 "No"
"ENO2" 1.03993214252553 0.284184140875558 -1.74338654383291 0 -0.419270260431822 "No"
"TAB2" -1.59212588317511 -3.05920085508075 4.233603836557 0 -0.41772290169886 "No"
"NME1-NME2" -8.75238735073282 10.0151361128795 -1.677598587892 0 -0.41484982574532 "No"
"SLC39A1" -3.58234431609991 0.988018955579221 2.18192322763048 0 -0.412402132890209 "No"
"SMARCAL1" 0.943881936620688 -0.179716775221208 -1.17554378490344 0 -0.41137862350396 "No"
"CDK5RAP1" -1.52750030774073 -1.65579985406464 2.77196851529455 0 -0.41133164651082 "No"
"OPHN1" 4.06655442845123 -3.05028565914778 -1.42711691487815 0 -0.4108481455747 "No"
"AP1G1" 2.94762619858148 -3.58875178039668 0.232793956672651 0 -0.408331625142549 "No"
"RXYLT1" -4.23254812258717 0.501196760959344 3.32306204539645 0 -0.408289316231377 "No"
"TECPR2" 5.45456624189809 -5.89856801886792 0.0364251077468715 0 -0.407576669222958 "No"
"SNHG17" -3.49622892364687 5.52620261947371 -2.43680606453053 0 -0.40683236870369 "No"
"SMC1A" 8.05690429267616 -13.4868463475174 5.0238973351031 0 -0.40604471973814 "No"
"BRIX1" -7.55017184263813 5.60960757134973 1.53476516014381 0 -0.40579911114459 "No"
"HIKESHI" -4.24516872242513 6.90811892401347 -3.06782645410317 0 -0.40487625251483 "No"
"PSMB5" -11.3476528484363 9.69464174594504 1.24973654123947 0 -0.403274561251791 "No"
"ZNF791" -0.49642509798004 -0.143850152808413 0.244273465962293 0 -0.39600178482616 "No"
"IDH3G" -1.91508386328433 3.22719317698693 -1.70807449427885 0 -0.39596518057625 "No"
"NELFE" -2.07066847199605 2.71019496421725 -1.03397289082599 0 -0.39444639860479 "No"
"ALG13" 1.50908657382889 1.65119005706859 -3.55432650888891 0 -0.39404987799143 "No"
"ALKBH5" -2.05971086675463 -0.762660900224556 2.42927538869053 0 -0.393096378288656 "No"
"ABCB10" -1.57357514126785 -0.56410943028011 1.74581257275593 0 -0.39187199879203 "No"
"R3HCC1L" 1.66716107399849 -2.15941191669231 0.102905879922269 0 -0.389344962771551 "No"
"PPP1R3B" 2.49150250043405 -3.6072937722663 0.728207521362287 0 -0.387583750469963 "No"
"FNDC3B" 5.50395679263959 -4.1726644799593 -1.71464249253594 0 -0.38335017985565 "No"
"DENND1A" -0.0815482940953469 -2.63142884301375 2.33030547843204 0 -0.382671658677057 "No"
"ABALON" -3.67924331941333 -1.58349821924845 4.88230903535427 0 -0.38043250330751 "No"
"UQCRC2" -3.24609975150051 3.67496753184877 -0.805031985525094 0 -0.376164205176834 "No"
"COMMD9" -2.26388759574245 5.75271026164643 -3.86477867390296 0 -0.37595600799898 "No"
"SPPL2A" -1.7289668041938 -2.58832595811678 3.94448113800186 0 -0.37281162430872 "No"
"PTPN1" 1.40502351323363 -5.22959555321661 3.45280248235256 0 -0.371769557630421 "No"
"RHEB" -10.4387614823794 10.6191272693789 -0.546051405440142 0 -0.365685618440642 "No"
"C17orf80" -2.64163606116484 2.34923910632018 -0.0709224206204743 0 -0.363319375465134 "No"
"NT5C2" 2.71201636271683 -3.26822010147502 0.198236810380541 0 -0.357966928377649 "No"
"NDC1" -5.29599948519366 3.62969923238158 1.30964887241717 0 -0.356651380394909 "No"
"GGPS1" 0.518971881986375 4.24694437099942 -5.11841231738654 0 -0.352496064400746 "No"
"RARS2" -0.608028167568544 -0.0282345732496437 0.284376253847125 0 -0.351886486971063 "No"
"RPL17-C18orf32" -6.67804285580509 8.36107327914934 -2.03377680834816 0 -0.350746385003911 "No"
"TBL1X" -2.21694307079386 -3.88482994632956 5.75134584489065 0 -0.350427172232771 "No"
"GLB1L" 0.667123852599079 -2.30971939181097 1.29392144468586 0 -0.348674094526031 "No"
"POLG2" 0.831982939776278 -0.00946404139900819 -1.17082978577533 0 -0.34831088739806 "No"
"PRMT9" -0.687805975806659 0.54111443170306 -0.198671005102018 0 -0.345362549205617 "No"
"ATP1B1" -7.87876047838858 0.345766382556898 7.18773016493837 0 -0.345263930893312 "No"
"CRNKL1" 0.0969002958936076 -1.88408892162525 1.44258398737838 0 -0.344604638353263 "No"
"HCCS" -4.40795899826769 4.36547619058098 -0.302100812715353 0 -0.344583620402063 "No"
"TANGO2" 2.65081021845544 1.19889840269648 -4.19168528934683 0 -0.34197666819491 "No"
"RPL23" -9.65242117221622 12.7096097086619 -3.39850583282665 0 -0.341317296380971 "No"
"TMEM70" -4.73962542928391 5.95693207096093 -1.55725570757914 0 -0.33994906590212 "No"
"TSPAN17" -0.640926491277674 -1.30365355348146 1.60596299265177 0 -0.338617052107364 "No"
"CTTN-DT" 1.57013890389977 -8.68121800958888 6.77426679785848 0 -0.33681230783063 "No"
"MKNK2" 9.19158988297846 -11.1589868720501 1.63235875400844 0 -0.3350382350632 "No"
"POLR3G" -3.18380002512519 -0.123090248058211 2.97414053528172 0 -0.332749737901681 "No"
"TMEM203" -6.2762847221063 2.68555652452445 3.25902966196255 0 -0.331698535619299 "No"
"ASAP1" 4.04257027943034 -6.49498518605649 2.12195133658782 0 -0.33046357003833 "No"
"CLIC1" -4.77434309856477 6.13814167478929 -1.69075353632964 0 -0.326954960105119 "No"
"SCPEP1" -3.03237431612052 1.19469659733516 1.51529741784863 0 -0.32238030093673 "No"
"PNISR-AS1" 1.16029521918429 2.06357713530845 -3.54611658335418 0 -0.32224422886144 "No"
"PAK2" -2.39337512657352 -3.13392173768535 5.20652803544638 0 -0.320768828812491 "No"
"BCAN" -1.10577020345028 -0.52876672145248 1.31435694992138 0 -0.32017997498138 "No"
"C11orf58" -3.83350428016362 4.32701637074077 -0.81327885763311 0 -0.31976676705596 "No"
"STX2" -1.23882597868334 -3.13012575410242 4.051908034652 0 -0.317043698133761 "No"
"IFNAR2" -1.01331042164859 3.87481492532482 -3.17582445281348 0 -0.31431994913725 "No"
"ABI1" 0.215436223372479 0.736143384919833 -1.26301123518561 0 -0.311431626893298 "No"
"SHFL" -2.99113151417203 -0.343371205213709 3.02614618955438 0 -0.308356529831359 "No"
"RPS27A" -10.8826247745779 10.1576434503238 0.417292979525514 0 -0.307688344728587 "No"
"WDR47" 6.97360984511939 -6.4222067707054 -0.856368964989669 0 -0.304965890575679 "No"
"RADIL" 6.62796533401066 -3.28952687106832 -3.64283301648879 0 -0.30439455354645 "No"
"TRAK1" 3.81529868366798 -5.79265091688099 1.67348931864534 0 -0.30386291456767 "No"
"POP7" -6.89940854065375 7.64211819547153 -1.04306580671707 0 -0.300356151899291 "No"
"TMEM167B" -2.21546046912227 1.69276945095053 0.224067296651222 0 -0.298623721520518 "No"
"UBA2" 0.167272144864943 -0.340576659186091 -0.120938098637391 0 -0.294242612958539 "No"
"GTF2B" -0.273397210856947 6.46997494964246 -6.4902924418286 0 -0.293714703043086 "No"
"FAM118B" -0.878661467471712 3.03954606523609 -2.45355767082512 0 -0.292673073060742 "No"
"ITPR2" 5.77034232638791 -7.04709010717866 0.985819037562553 0 -0.290928743228197 "No"
"RUNX2" -0.447078700949854 0.69911763851133 -0.542117675042309 0 -0.290078737480833 "No"
"CNOT6" 2.69300498243496 -6.12776939682288 3.14471224420361 0 -0.29005217018431 "No"
"BNIP1" -5.34337452825472 7.06984423709539 -2.01648270483579 0 -0.29001299599512 "No"
"PEX3" -1.99860967098013 3.59987321184955 -1.89068921702794 0 -0.28942567615852 "No"
"ZNF627" 2.45976246806451 -1.50475228449847 -1.24148751899772 0 -0.28647733543168 "No"
"TUBA4A" -4.91645146728027 5.83723960249834 -1.20609305048842 0 -0.28530491527035 "No"
"ARPP19" -4.18607884414061 4.30644358418823 -0.405428768335334 0 -0.285064028287714 "No"
"ATP5F1D" -5.67854144930531 5.12613437521919 0.269637181489059 0 -0.282769892597061 "No"
"RNF149" -3.59084153907418 6.53693967053383 -3.22787519251976 0 -0.281777061060111 "No"
"ZNF480" -0.669845121602331 3.28802902486223 -2.89950639525735 0 -0.281322491997451 "No"
"GRTP1" -0.616643225052315 0.399449614389801 -0.0635881053963871 0 -0.280781716058901 "No"
"HSPBP1" -5.2223469560539 4.04176539421164 0.904354334231841 0 -0.276227227610419 "No"
"SLF2" 4.36265257344549 -3.25801061114915 -1.37958410139706 0 -0.27494213910072 "No"
"TSPYL4" -3.30280070241863 -0.998910737292587 4.02735815866843 0 -0.274353281042787 "No"
"C18orf21" -1.42116076478025 1.10720085653736 0.0396790795866808 0 -0.274280828656209 "No"
"TSPAN31" -6.04191143421736 11.0328199564528 -5.26512959659558 0 -0.27422107436014 "No"
"WDR83" -1.90658620053476 6.69528899777223 -5.06246641300743 0 -0.27376361576996 "No"
"CDC25B" -1.07283335802051 -5.62645639415706 6.42718538288335 0 -0.272104369294221 "No"
"BTN2A1" 0.586992229531879 -2.47313447069255 1.61437692002905 0 -0.271765321131621 "No"
"RBL1" 1.15906482723313 -1.3140542607618 -0.116246019119455 0 -0.271235452648125 "No"
"CNOT10" 0.503883045376707 2.70272703800864 -3.47722024814937 0 -0.270610164764023 "No"
"RAP2C" -1.25495343744342 -1.01938652240533 2.00401153991642 0 -0.27032841993233 "No"
"TOPORS" 2.80543301922434 -3.32834987852992 0.253550360909424 0 -0.269366498396156 "No"
"MICALL1" 1.36366720407689 -6.21006488626955 4.580358194293 0 -0.26603948789966 "No"
"TCTN1" -3.94281372829813 6.59525677550635 -2.91822459316706 0 -0.26578154595884 "No"
"ZNF275" 2.02643817259406 -4.26123978178082 1.96907661349806 0 -0.2657249956887 "No"
"XPO7" -1.08041140075005 -0.770429959418952 1.58639559124963 0 -0.264445768919372 "No"
"VPS28" -4.20453828101304 3.55321704034655 0.388157693074402 0 -0.263163547592088 "No"
"GTF3C4" -0.434308312609899 -3.36566750835322 3.53740812343495 0 -0.262567697528169 "No"
"DTYMK" -4.23932830610555 3.79759634328131 0.180148075117198 0 -0.261583887707042 "No"
"DCTN2" -3.95234376268589 2.2862886766537 1.40593560417714 0 -0.26011948185505 "No"
"KLHL36" 2.12967446703846 -5.94629407891072 3.56000107427889 0 -0.25661853759337 "No"
"TMEM219" -5.84913507330523 6.63571411384094 -1.04299179386277 0 -0.256412753327059 "No"
"SH2B3" 7.08963437434775 -6.52270618673606 -0.82299523711128 0 -0.256067049499589 "No"
"ACSL3" 2.4240316638582 -0.189226405218047 -2.49051243411492 0 -0.255707175474767 "No"
"ARGLU1" 2.95320710730312 -1.67057401050047 -1.53657115614248 0 -0.25393805933983 "No"
"EIF2AK3" 7.31674588698388 -10.0318304539108 2.46127012060783 0 -0.25381444631909 "No"
"RPL35A" -9.62795147893831 12.183283208957 -2.8086397113542 0 -0.25330798133551 "No"
"HIC1" 0.679340797175313 -0.906342032995937 -0.0258712626446053 0 -0.252872498465229 "No"
"DNAJB2" -3.19346485672716 -1.91240249821326 4.85526769961043 0 -0.250599655329991 "No"
"XRCC2" -0.730625849278838 3.65278766384462 -3.17238703234655 0 -0.250225217780768 "No"
"HMGN3-AS1" -0.768185943473876 3.28148962127715 -2.76314324753164 0 -0.249839569728366 "No"
"MAP4K4" 1.57453572838072 -13.0223392552139 11.1981506429946 0 -0.24965288383858 "No"
"PTRH1" -3.05916272029379 0.632596731851354 2.17867552778715 0 -0.247890460655286 "No"
"RPL30" -9.49853432011893 9.88976272394145 -0.639025897171713 0 -0.247797493349193 "No"
"OXA1L" -6.14505572103625 6.69808029136873 -0.797879923172029 0 -0.244855352839549 "No"
"SLC6A6" 7.88704783881976 -8.69280626310861 0.561853180722919 0 -0.24390524356593 "No"
"ADAM22" -0.0274878790427824 1.3032988839399 -1.51971111883539 0 -0.243900113938272 "No"
"FLCN" 9.72512155398959 -6.44932802568126 -3.51641774792085 0 -0.24062421961252 "No"
"TRIM3" 5.58030641237736 -2.96055475130415 -2.86014244418035 0 -0.24039078310714 "No"
"SRM" -6.37141618877874 6.32931342052098 -0.193065557025663 0 -0.235168325283423 "No"
"YTHDF3" 3.65958164563331 -6.26149099213073 2.3677596101093 0 -0.23414973638812 "No"
"CABLES2" 5.79158866953099 -3.88957073625578 -2.13317686716084 0 -0.23115893388563 "No"
"CKB" -3.7519394522713 3.85435297555545 -0.333455214598798 0 -0.231041691314648 "No"
"BLZF1" 1.24155537798341 3.93202619973144 -5.4035916633568 0 -0.23001008564195 "No"
"ZNF444" -3.62815538339005 0.56933951442305 2.83379305827251 0 -0.22502281069449 "No"
"RALA" -3.00246047524302 3.4477727454784 -0.66906249285612 0 -0.22375022262074 "No"
"ACO2" -3.26151609418351 1.94169080762991 1.09622073069571 0 -0.22360455585789 "No"
"RBM10" 1.79787022023624 -7.32354915249654 5.30370087087161 0 -0.221978061388691 "No"
"BAG6" 0.572102699249217 -1.40133327045549 0.608862679351753 0 -0.22036789185452 "No"
"TBX3" 4.17913962934693 -5.74593154359091 1.34644290100326 0 -0.22034901324072 "No"
"DYRK3" 1.67348029193717 1.90986028990294 -3.79943337456862 0 -0.21609279272851 "No"
"KBTBD2" -1.38864313593103 -2.34730251953783 3.52060149912754 0 -0.21534415634132 "No"
"LHFPL2" -1.18075018211291 0.0913827184532419 0.879114787768068 0 -0.2102526758916 "No"
"PEX11B" -2.63473007879851 2.35596807717427 0.076802395571434 0 -0.201959606052806 "No"
"HNRNPUL1" -0.384333457688625 -5.20009632227823 5.38361671903852 0 -0.200813060928335 "No"
"LRRC8A" 3.29579104095385 -2.41469741754094 -1.07957682346886 0 -0.19848320005595 "No"
"NAPB" 1.28019498770407 -2.02470208271368 0.546534816216008 0 -0.197972278793602 "No"
"ZSCAN25" 1.24246431338018 -3.48488523994189 2.04542669151365 0 -0.19699423504806 "No"
"ZDHHC12" -2.0875398086476 1.01340524130193 0.87824713322394 0 -0.19588743412173 "No"
"OXLD1" -5.16547211031571 4.15636023166015 0.816526003690883 0 -0.192585874964677 "No"
"SETD4" 0.0023393942675743 -1.33485906472642 1.14271001050141 0 -0.189809659957436 "No"
"CRY1" 2.10802953765735 -2.06267903058789 -0.231090685659647 0 -0.185740178590187 "No"
"SH3RF1" 3.28039007114641 -3.27781901485597 -0.184477322572356 0 -0.181906266281916 "No"
"LDB1" 2.95597956278059 -4.65116694024284 1.51334125110276 0 -0.18184612635949 "No"
"CCDC6" -0.392165482660983 -2.67502679806957 2.88543688609658 0 -0.181755394633973 "No"
"SEC16A" 9.29697331131598 -9.89559262687728 0.418893291570422 0 -0.179726023990877 "No"
"ZNF367" 0.678720258019696 -0.635467969069466 -0.222049555344583 0 -0.178797266394353 "No"
"DDX20" 0.839975120069822 -0.71258753773428 -0.305789055388006 0 -0.178401473052464 "No"
"C12orf75" -5.2088554266766 5.282688582376 -0.246621350028007 0 -0.172788194328606 "No"
"SHPRH" 1.64204264703453 -0.395307180231421 -1.41862701454256 0 -0.171891547739451 "No"
"RPS7" -9.67460642568819 10.9982827822532 -1.49520770581568 0 -0.171531349250669 "No"
"SLC39A9" 1.66682956791055 0.112113687440259 -1.94880476743332 0 -0.169861512082511 "No"
"PRPF4" -5.357648934077 0.252491854374892 4.93851728049214 0 -0.166639799209968 "No"
"SDC1" -0.964892669859602 -0.793619386032531 1.59208900140443 0 -0.166423054487703 "No"
"BTG3" -4.89639752746026 3.98812442243744 0.746108505047615 0 -0.162164599975205 "No"
"NFYC" -2.8051831726576 2.56606851653539 0.0772294562206773 0 -0.161885199901533 "No"
"PHACTR4" 0.888054658870952 -2.50668968901859 1.45699699015481 0 -0.161638039992828 "No"
"CCNG2" 6.70826655189094 -4.38937855274763 -2.48007867397531 0 -0.161190674832 "No"
"TACO1" -7.89782209300025 5.39831733900251 2.33831811030607 0 -0.16118664369167 "No"
"RPGR" 1.59408137460904 -0.0431126331343331 -1.70704869898593 0 -0.156079957511223 "No"
"TMEM69" -3.33191960158113 3.45653573380481 -0.280005532600574 0 -0.155389400376894 "No"
"RPS13" -9.40259923645817 11.7768540569955 -2.52817217440384 0 -0.153917353866511 "No"
"TOR1AIP2" 2.28719089278832 -0.74320160629384 -1.69723537154596 0 -0.15324608505148 "No"
"ARCN1" 0.0472976492777276 -2.24651608423392 2.04637133288717 0 -0.152847102069023 "No"
"NAA10" -6.2091938401256 7.15688093370585 -1.09969060785756 0 -0.15200351427731 "No"
"PLTP" -2.84916854670959 6.19583052761169 -3.49792692284668 0 -0.15126494194458 "No"
"UBE2V2" -6.62896524434147 9.70393789282693 -3.22398154889893 0 -0.149008900413469 "No"
"KAT6A" 5.63853657727462 -8.48341175146978 2.69734207399811 0 -0.14753310019705 "No"
"LRRFIP1P1" 0.353389995582228 -1.05551198162325 0.556164038929805 0 -0.145957947111217 "No"
"ABI2" 3.97096996787462 -7.59574543997384 3.47892303833041 0 -0.14585243376881 "No"
"SDF2" -2.81815175963002 3.12215393324703 -0.448342803745177 0 -0.144340630128167 "No"
"NT5DC3" 5.0580442959709 -5.04973497664136 -0.152073641835841 0 -0.143764322506301 "No"
"PELI3" 0.266248534857798 -0.481804674037713 0.0748360027583051 0 -0.14072013642161 "No"
"LINC01291" -4.75852379169453 3.2872652545866 1.33094991585838 0 -0.14030862124955 "No"
"CASP8AP2" 3.98867972186886 -3.52892027406886 -0.599148539956654 0 -0.139389092156654 "No"
"EFNA5" -3.18984537793367 1.56118816754586 1.48950426940306 0 -0.13915294098475 "No"
"UBE2K" -4.42335090950696 5.55737655504258 -1.27309437161004 0 -0.139068726074419 "No"
"XRCC5" -3.57476435580409 2.27838184600503 1.15851612684002 0 -0.13786638295904 "No"
"VRK1" -2.28666339807316 1.22239959170818 0.926962159478327 0 -0.137301646886653 "No"
"HDAC4" 1.15978522699452 -1.35882614202289 0.0617751811999462 0 -0.137265733828424 "No"
"AMOTL1" 2.51438719344481 -5.17070987405965 2.52090262768561 0 -0.13542005292923 "No"
"ARF4" -5.28128567383376 5.89213614651428 -0.74512296225367 0 -0.13427248957315 "No"
"SMIM13" -1.2208693767517 -0.952125823932699 2.04041874594426 0 -0.132576454740139 "No"
"ZNF267" 0.748182878557178 1.03075756095933 -1.91130297070526 0 -0.132362531188752 "No"
"SUSD6" 2.55683892551296 -5.70882208068869 3.02169253097969 0 -0.13029062419604 "No"
"ZNF700" 4.0510593065777 -3.04522946510986 -1.13477385042043 0 -0.12894400895259 "No"
"ATG7" 1.95509570334502 1.08416155636607 -3.16798817679102 0 -0.12873091707993 "No"
"UEVLD" -1.61841546187589 2.69542225695955 -1.20513313185544 0 -0.12812633677178 "No"
"PHF20L1" 1.49310674697812 -5.33054953470241 3.7109320914713 0 -0.12651069625299 "No"
"BNIP2" 0.45254851148926 -3.38447709608695 2.80754508571617 0 -0.12438349888152 "No"
