"Gene" "SN. Somasekharan 2020" "T. Matheny 2019" "N. Curdy 2023" "A. Khong 2017" "T. Matheny 2021" "G. Di Timoteo 2024" "P. Kudrin 2024" "S. Rajachandran 2024" "Average" "Variance"
"MCM3AP" -13.8703636210605 -2.94183536649348 4.3398172880983 8.14505483349966 0.274118918818962 12.8743705674403 1.77061139244898 -3.02667447596598 0.94563744209828 65.3119792913657
"MCM4" 2.72370095914044 4.14932587144979 3.14500591303746 3.81889006784504 4.73694167904339 -1.39454991832729 2.5343496923935 5.53741004017272 3.15638428809438 4.41108081632919
"MCM5" -0.487304939407152 5.41881507464349 5.28381566488464 -3.29453168571514 -5.04334274458349 -3.81745087650524 -2.82494357262077 -3.46789590832171 -1.02910487345317 17.1308658078021
"MCM6" -0.639106572873651 -1.58295633438521 2.99360764217095 4.36800765142703 0.713613401839374 6.45289704576289 7.67283665900408 2.75599523846761 2.84186184142663 10.7090017487013
"MCM8" -3.16414210245881 3.95203550582678 -1.72273388647332 1.43356903221701 -1.05285777726004 2.6415143890217 2.2843164795426 -1.81350248767453 0.319774894092674 6.63260929321778
"MCM9" -3.04935674232528 1.98802601092275 0.889980610754051 3.8352986457406 3.75362469894185 5.38732807358615 -1.3151207334884 5.03875013619928 2.06606633754138 9.26213027061285
"MCMBP" -2.54139554095733 -2.95346695715759 0.897359817901252 -0.346967319220246 3.00172494575519 5.77550094155114 1.13505593756698 -2.93324799102361 0.254320479301973 9.69270394436404
"MCPH1" -1.00381566278062 3.69506312460774 -2.94781316370578 -1.863213999574 -5.91112496754019 -7.58813035983007 -6.8852620058805 -7.6007581267551 -3.76313189518231 15.8903558117721
"MCRIP1" 5.86588465403944 -1.8063898219035 -1.45550604708443 -7.72990126630995 -1.14012474741445 -6.36983441857482 -0.959496442590916 3.3986639939447 -1.27458801198674 20.1273067039396
"MCRIP2" 6.64310583582618 -3.92595922825336 -1.39030468280086 -7.59923719734806 -1.89594865392389 -3.44443786243606 0.149763276258819 -5.52427600065768 -2.12341181416686 18.4504528709974
"MCRS1" 0.209993208621092 -0.804425372765899 -1.61278463017363 -8.54709440149776 -0.987391644739224 -1.18125461198105 -0.242482787601833 -2.4741800650642 -1.95495253815031 7.76014978616628
"MCTS1" 9.29787016809114 -0.397272874933492 -6.10269074262776 -39.7265056949633 -21.3034945507041 -33.80017974079 -14.1669079975997 -5.60541749064849 -13.975574865522 281.132254270855
"MCU" -1.92310898595452 -0.273837281478856 -1.28882408411173 -1.63417925626711 2.21377870674743 -8.98530793176722 -1.43944954842536 -7.37765050451642 -2.58857236072172 13.8053723166897
"MCUR1" 3.98247235192021 0.440521774174827 -5.59391903492627 -13.7944718902226 -4.60511697015847 -22.2072745136443 -5.08252588546801 -1.47008471121735 -6.04129985994275 69.7169229218048
"MDC1" -4.18985590554718 2.6300287916494 3.07131741328081 -1.01181647950258 3.62077082322038 -3.04618547398234 2.08167897591842 2.0361764072373 0.649014319034276 8.91822564590452
"MDH1" 10.6228138683954 -2.81887692565244 1.45133795838891 -6.94437568922405 -3.64770448187666 -7.61682537693817 -0.252624704309013 -0.0298452810257513 -1.15451257903022 33.1206099454118
"MDH2" 6.46633219412694 4.89937539883966 0.680120445867733 -6.46953264273566 4.55224407735028 -8.79567210704784 0.947073855551358 -4.80874993637058 -0.316101089302264 32.7775981976408
"MDM2" -3.91342890396247 -5.81361919576129 -8.93067885802074 8.20647338791574 3.9063951128856 4.78000644851437 1.16546358950729 -0.168942324155923 -0.0960413428846779 33.6625377240271
"MDM4" -3.33167258023454 -0.349648165013647 -9.69157534975525 -9.63942454966923 -2.60474045598829 -13.5715911251649 -4.6588410765132 -1.1426887299762 -5.62377275403941 22.7194529626948
"MDN1" -12.0194922833844 1.04881614902732 4.3502129982556 16.2592689623751 -3.26256788943641 7.3661971545813 -0.58615298917162 -1.1483531848289 1.50099111467725 68.2000136988983
"MEA1" 7.76267216218954 -6.92993049854987 -1.99687169085596 -20.8383074019409 5.32960872586502 -9.0772756176539 1.32474720677001 -1.17030650901549 -3.19945795289894 82.6485074996434
"MEAF6" 4.40380855957473 -1.89556237805843 -3.27724660062222 -9.50727704196328 -3.07465703247101 -21.002386907071 -6.34252275329927 0.0192932114903567 -5.08456886780252 58.2963375409676
"MEAK7" -3.25235919679361 0.53729608640022 -1.62874647394058 2.28393839222379 0.288647379992468 11.2303045300615 0.165276972546813 -7.65601226295501 0.246043178441949 29.0137595022975
"MECR" 4.54030754282049 0.0617732926026481 -0.198147786119562 -9.83901195728146 -4.67798579014877 -5.84644273280293 -5.30062748326185 3.96945306122745 -2.1613352316205 25.715760071224
"MED1" -4.18566375501242 3.29729305759456 -1.66651092715896 4.15490931109802 4.48756176624491 2.01124709269732 1.69034825425463 -6.51602912248778 0.409144459653785 16.6560710485813
"MED10" 10.9246702880671 -0.792546859858531 -3.29689263596528 -1.94607918215625 3.18591139460359 -3.06965134965902 5.77473945737993 -3.40896686718267 0.921398030653609 27.4832776774445
"MED12" -8.51629174302662 4.88782727939399 3.87797987395238 5.9052652350674 2.757322683205 4.24982523188901 6.27160369725312 -1.87121626185692 2.19528949948467 25.18184345534
"MED13" -9.09681519120079 1.39182232673022 -2.82366772377122 2.41783551662137 1.10659757758761 -3.49389204437484 -0.739956040857756 1.91648123230717 -1.16519929336978 15.0427148483214
"MED13L" -8.25506991958088 -0.176400084640743 -3.74906784531219 28.0890532699584 12.2969340388826 12.3291958142533 1.55260213156785 0.874243330294028 5.3701863419278 135.273577123495
"MED14" -2.24465623932474 4.12748180501475 1.094725889323 -0.287370574213416 2.43614789283486 -12.5915232238087 -1.13979837292555 -1.48661745730308 -1.26145128505036 25.5165664276376
"MED15" -7.31921281202816 1.57378542995104 0.205758050999632 6.23693757976466 9.13285748658382 4.30576757827573 2.78713156609249 -5.48546304197811 1.42969522970764 31.2063290539889
"MED16" -2.13114514260199 2.24278480377142 3.55989836457214 -0.0824261171434823 1.97867775915603 0.798585702684708 -1.62152923764655 3.70298940935969 1.055979442769 4.88931221297326
"MED20" -2.06581583079011 4.72409911672916 -2.99889528691899 2.70963761035784 2.62417271934274 -3.56649992521014 0.696144752923433 -0.971836125948062 0.143875878810734 9.11284306213623
"MED21" 4.58541357735836 -0.576440105105298 -5.2603356771968 -7.37727078318913 -1.21352361959338 -20.2201135650945 -3.10094574257933 -3.15847543361937 -4.54021141862743 52.63755177609
"MED22" -2.34046249104284 4.91065119035309 -0.259678639430342 1.27144879273613 7.80865162908905 4.03897543125376 1.36407132923196 -5.33326587358084 1.43254892107625 17.4930688273841
"MED23" -10.0333324708104 -3.2360794093433 1.30058461165756 11.2566875297307 3.59131721649459 3.36867445535671 -3.31485080798833 3.47265010336886 0.800706403558299 40.2440743550267
"MED24" -7.55994335559531 2.16373491829663 1.85079407822934 -3.31745150234662 3.35127230096567 1.24908235401102 -1.74946119045098 4.38077134859282 0.0460998689628212 15.8987741102024
"MED25" -5.66932932541933 0.71402318402366 -0.63292479701233 8.77440985146213 9.87338981203723 5.81497237619097 4.63254211913713 -6.86142940073054 2.08070672746112 39.3206646121385
"MED26" -3.27291238723136 2.74032470992311 -1.15103429012869 19.4276699508045 8.29081818907714 10.0787137078275 1.50543557220353 5.78023893661944 5.4249067986369 52.5056141641038
"MED27" 6.69677830963735 2.14063165353592 -1.15126526138182 2.16492637851209 -2.14939009203714 -2.1487992375499 1.2503599758072 -4.64492626657626 0.26978943249343 12.462160978569
"MED28" 3.87344536549864 1.14018115315226 -6.6732081745339 -15.8719738027591 -20.432956269826 -18.3032713265882 -11.3780382656152 -10.4640793642894 -9.76373758562011 77.3689190808736
"MED29" 1.1045708061869 3.55495900327605 -3.5635894105443 -8.6848077797951 -0.344881777028258 -8.47791763532197 -8.02193061372743 1.36003595459007 -2.8841951815455 24.8041872169213
"MED4" 0.225511937822114 -2.75507613245458 -3.14949128493627 2.02866820148258 4.17526882168959 -4.64556666025837 1.8410738171966 -2.1981517062476 -0.559720375713242 9.48648257367601
"MED6" 11.086540013374 -1.29931917266813 -4.12952351584091 -8.62024765279095 -8.66285969900603 -9.75436997333022 -4.34545650692223 -1.00399239280089 -3.34115361249817 45.2483769807263
"MED8" 3.38805877291513 0.173033138494085 -3.97114921692381 -5.18598342477285 0.781390612432325 -8.18276556321086 -0.599397124583021 2.61253080836358 -1.37303524966068 16.2634777450894
"MED9" 3.22250694835915 -1.33976741231755 -1.78176379545422 12.7136003451168 12.6668893836126 12.7425326254423 0.0290320772725613 0.516862766368695 4.84623661730004 44.5988547500724
"MEF2A" -6.10405742515076 -2.05834518679928 -7.13047298384892 7.20361234013872 7.29735063272338 10.7045310384759 -0.403372524421571 -0.95108162188415 1.06977053365416 43.4260403394435
"MEF2D" -3.91862149763106 -0.655419568140426 -1.4145739337406 5.62020507936375 5.37857570935979 5.44362483127088 3.95317168856122 -2.20970296406451 1.52465741812238 15.6926762018027
"MEGF8" -8.21728575181537 -0.998812207231694 -0.812909590859676 -4.18522382917364 -3.51508182055522 1.85087270853525 -9.51421436770645 1.88122345516286 -2.93892892545549 18.2058160479701
"MEGF9" -1.01729836282007 -5.14727865056952 -5.97743846662996 4.48886387286949 8.65547299691648 9.84633272460455 3.78048624899005 3.359360512577 2.24856260949225 34.3436618204123
"MELK" -0.625236961641509 1.0867947862487 0.325818649156987 2.54706416088755 4.61051084992798 1.17943632092945 0.291331677922744 -7.90668003527585 0.188629931019506 13.3042044928067
"MEPCE" 0.165413252986377 -1.09291625875367 -0.220378313326263 -0.0867349609101596 4.46943638962567 9.41624421054848 -0.309053957962117 7.29161961098426 2.45420374664907 16.4282480543757
"MESD" 2.11398072058764 2.25668412588307 -6.88573238985726 2.51106871851707 2.56655840129403 4.1761393910084 9.03710765182987 -8.55595563964533 0.902481372452186 33.6665124603733
"METAP1" -0.691160831777972 -0.0609741175115624 0.0357000021951467 7.34459124497931 11.4667202463357 4.49535669575032 3.02886922823815 -2.39353522734465 2.90319590510806 21.9420441704206
"METAP2" 1.85127354508242 0.522813225631797 -1.86080957748317 -0.872639648864954 2.27190942414228 -6.36616544093055 11.4908225767643 -6.13792560388498 0.112409812557143 31.8894772832395
"METTL1" 4.81157827258934 1.63085235847094 -1.37043675260557 1.33265745365016 -1.78085423019061 -6.27110124369449 -1.07407265527207 -3.10640389788877 -0.728472586867634 11.2173127192829
"METTL13" -1.15643911201529 -2.8657632043377 3.46260686920221 -0.918677440400467 8.70640638153105 13.7095393343253 4.96360779414701 3.25031158244252 3.64394902561183 30.7302224685824
"METTL14" 1.84445613343168 -2.94754640816169 -1.56095147021734 -9.78931406841143 -4.15595610794254 -10.3460298733039 -8.02127842736768 1.36742905898896 -4.20114889537299 22.8118780716008
"METTL15" 0.489553503145549 -1.34244147226056 -0.14791919722629 -7.49091738334631 -0.949919758543659 -4.27179748785683 -7.90623816167606 -3.53016132982865 -3.1437301609491 10.4620660973884
"METTL16" -2.62514862213886 0.88778887985449 -3.2172306614841 11.406497855229 8.5403691474565 5.24685047292112 3.55232222616295 2.33415878807975 3.26570101076011 25.9077930867274
"METTL17" 3.97865502952463 3.2731806247797 -0.540340130104462 -0.276145699611801 -1.99365065884723 2.42136470548458 0.386777667490314 -4.8380316294245 0.301476238661404 8.51118925258006
"METTL21A" -3.43410573065242 -4.97093415401819 -3.27152878390808 2.93198922972674 10.8450456231721 9.66206521633305 -0.94595319076791 -8.91731146344525 0.237408343305005 49.533659739552
"METTL22" -6.24822832944653 3.10158009790236 -1.78731292385924 -11.6569697984664 -13.8670421618682 -13.5451859432012 -8.03150773659842 -0.34410752944663 -6.54734679062303 40.7411479752983
"METTL25B" 0.358565071252703 -1.13680407608952 -1.96665370027486 -1.98194455639494 0.569187946595019 2.09756948217702 -2.74125532182689 -0.976711016970435 -0.722255771441488 2.60510200362076
"METTL26" 7.33597507598706 0.43751746969858 -0.243202287032957 -7.07102002095313 -1.65875822168104 -7.05708684672075 -0.530255218947728 -8.85357006785396 -2.20505001468799 28.0556122780719
"METTL2A" 6.08252069382425 3.61820525487504 -3.96932982052825 -8.82786432111609 -12.5389569923245 -19.6602361534855 -4.04224616602945 -5.00753390745662 -5.54318017653014 69.0179915949786
"METTL2B" -1.85908205846646 2.8890196063829 -6.75158877497027 -2.73120200850395 -4.82278161971281 -4.39899388144548 -1.14287620129512 -3.89395814146275 -2.83893288493424 8.49273744597629
"METTL3" 6.18256357357566 1.258978440407 2.71444308783579 -2.32841089181135 -3.28082777213558 -2.01153889631821 -0.717275039667079 2.71734507384988 0.566909696967014 10.3908988730744
"METTL4" 1.56198428705212 2.17006011521412 -2.33393922237109 -1.49267280452596 -1.62362469602411 -8.45699899843409 -1.43297393869258 3.83683343304569 -0.971416478091988 14.0295421050613
"METTL5" 9.63521787104063 -1.73078190743517 -3.28159009702997 -5.02278760270591 7.34446245658137 -9.45231495902635 5.58489523368385 -4.4273675134369 -0.168783314791056 46.5260543675085
"METTL8" 1.95426925561441 2.74956367349405 -6.45904777465483 -15.1961069776927 -7.58512926131707 -10.1367747685534 -7.58079699084355 -8.58928746644293 -6.3554137887995 36.0603842218193
"METTL9" 8.69941601839112 -0.875979707127143 -2.75966656131647 -12.1166344054757 -3.00575578473216 -11.4793551084729 0.568918510788102 -6.69720208360603 -3.4582823901939 45.8834824565415
"MFAP1" -1.18313074388572 -2.55416323470522 0.979680799006233 2.31586990853412 5.71263837449446 -2.4481972746541 11.4000747144106 3.59444282229375 2.22715192068677 22.2963657793637
"MFAP3" -0.0510411883634776 -6.34551648228279 -3.47272835667523 5.01831559279817 0.564727064441956 6.17028494838233 2.20017511425031 -4.69697459984933 -0.0765947384122577 20.3940368789904
"MFGE8" 3.75801204392381 0.860587620157947 -2.39730920358025 -8.07483223904095 0.0343616706881665 -1.84827207404963 -1.67370976490325 20.1373463619502 1.34952305189326 68.9964123145924
"MFHAS1" 0.273196922491346 -2.84941301236069 -0.675711318535937 5.22123598276102 6.26483392424017 9.51756696924641 1.16414361884649 0.537795364772539 2.43170605643267 17.1546866600125
"MFN1" -0.223616985808724 -5.58077563549765 -0.420361081333016 -2.61894440841891 -1.2414328373898 -4.28484872000821 -1.09630496200547 2.1949401206756 -1.65891806372327 6.01932744459864
"MFN2" -6.72139476544752 2.31221640102555 3.29062584756352 7.94451335843232 8.8969535833002 12.6406146606352 7.97628749564851 -3.86734819834229 4.05905854785194 44.3111170360749
"MFSD1" -4.13920279446111 -1.21853304392599 -4.65205877356876 -2.4937610716564 3.76107893676937 2.36554414955003 4.15635937274448 -3.8562718959617 -0.75960564006376 13.3928545576848
"MFSD10" 1.67928523366819 -0.130557465052756 0.33579110469766 1.71871217570066 6.47519330886658 8.54760511330851 1.9733398449716 0.901992373647815 2.68767021122603 9.68750628403117
"MFSD11" 2.24778494344741 -1.36394858731365 -3.13465821179118 -10.05901062387 3.38634264200467 -1.54664269545264 -6.53146412203677 4.9006858904516 -1.51261384557007 25.7364043515717
"MFSD14B" 0.56626664839587 -4.19399989660741 -3.87186059226607 4.46741766494752 0.92488943312265 8.32699190526656 1.93714131896999 -0.964431346277239 0.899051891943984 17.3242746598303
"MFSD4B" -0.630354307854706 -3.41316200825782 -8.67840161650248 -9.10116897032099 -9.62093112200131 -5.34631746296968 -1.50445031033551 -1.6233011752096 -4.98976087168151 13.8650211071478
"MFSD5" 5.01543666061774 -2.46655695736257 -3.19401925936485 0.0941872852561429 3.34595548387877 4.3211466704965 0.986753313100954 -7.13636747915872 0.120816964682996 17.585930575627
"MFSD6" -4.23134942286009 -3.82073472916878 -5.9771498263744 2.45191556396886 4.85446129544758 13.6002521990825 5.40661165230077 -3.18900981567105 1.13687461459067 44.5477940264653
"MFSD9" -4.8564090249705 -7.0723078137655 -2.39446412076121 2.32821410747233 3.66481653030407 10.5796520131175 5.19630755173939 4.53467321466341 1.49756030722494 34.2485115788007
"MGA" -8.12489638200332 0.340799734658207 0.987057411538803 8.98775098558072 -0.24607690551612 7.42837644605528 -0.0544555567099378 4.78010858499328 1.76233303982461 28.7330325433679
"MGAT1" 1.18969562682482 -4.474046496279 -2.08436084865663 -14.4525929072781 -4.75623011503728 -6.18080332188049 -12.7393113602686 -0.58912386014985 -5.51084666034064 30.7371711119132
"MGAT4B" -4.87001803577306 -3.75791780114605 -1.57701718426202 -1.85727968482604 4.4842943406597 5.80642091094659 2.61607941811881 3.35777600516896 0.525292246110861 16.2157125852858
"MGAT5" -10.2799299655439 -1.83840428430409 -3.3510620522831 12.6096517972955 6.67379885883435 12.7728891895617 4.10846306795432 -1.68889325787561 2.3758141692049 65.9359715254014
"MGME1" 2.55463186162887 -2.61268452724631 -0.199877342499656 -0.919711405427562 5.55842332289183 -0.421806033321615 -0.498963862975642 -3.13726180549926 0.0403437759438319 7.91291859794787
"MGRN1" -6.00452573351601 3.46441247762298 1.30588186227551 -0.915982327341868 4.59028602973238 6.13446337703795 4.00411817687222 -4.37080744114982 1.02598080269167 19.4312897318284
"MGST3" 11.4861854440598 -1.24263654990574 -4.13286592337954 -8.06578060501379 -8.78143741311684 -18.8011600972004 -2.86106133073085 -3.4895176939348 -4.48603427115277 72.22537728846
"MIA2" -0.660543462439709 -0.926101160092602 -3.0002360219892 -0.909292640906032 -1.95326531517962 -9.36417881895857 -0.915037513661431 5.08031926778645 -1.58104195818009 15.6106698271004
"MIA3" -8.69742454314079 2.48312978216462 -0.816672115993605 3.49543760784783 -2.935311703559 -4.95195413167179 2.19055790645508 0.41857135731492 -1.10170823007284 17.5853895517638
"MIB1" -12.401603464307 -6.38252650473422 -1.25330306066238 2.01613343610476 0.476244883797464 8.2846428726149 1.29211888024266 6.44147541630074 -0.190852192580385 44.5578389491269
"MIB2" -10.1628153981977 -2.02812519533778 0.968354454981341 -1.38166202020746 1.39002713700751 3.94396803674375 -2.10723573087021 1.5986118154277 -0.972359612556606 18.1660006662399
"MICAL1" -5.64539027755582 0.668012731984623 3.06865028292606 -1.71456878630912 2.87163736654486 7.23519535585776 -4.78990907446547 4.09705168511448 0.723834910512172 20.1149931015717
"MICAL3" -13.600972614141 0.201128863390638 4.04740145097996 12.5129636385358 2.35266781271936 9.10114054327276 0.534178407133677 -0.0936995336669778 1.88185107102803 59.7588071379211
"MICALL1" -6.22314783561172 1.21469252595755 0.149190462235843 13.7306632435969 9.24308103222585 14.5166503758444 4.79569000091542 0.533729678377663 4.74506868544274 52.5831711771835
"MICOS13" 8.14406641967431 -1.43741048268157 -1.14505486023139 -4.11282836526881 0.218855410502118 -6.65628835470714 -4.13445681020677 -2.64672827849211 -1.47123066517642 19.6793276035709
"MICU1" -0.211484084291347 0.0996671432944054 1.35543998934465 7.60261750921273 10.2519975735386 5.26769441301926 6.3429514927351 -2.80663027496633 3.48778172023588 20.4767092579592
"MICU2" 1.71943949405734 -0.290997868431588 -0.192176475786098 3.41183689817275 7.07515284646268 -3.33695705918558 1.29701840628025 -4.12006174980434 0.695406811470677 12.9571750667577
"MIDEAS" -8.9125993992728 0.447098742036508 -1.30363349895326 6.20579115215546 8.31354835174631 12.0431005866126 2.50636024075253 3.62882526445434 2.86606142994146 41.1046766988125
"MIDN" -4.1161576513864 -2.18774776484448 -0.23696244635919 8.05823761160913 8.45295895030185 8.86520024077896 1.48471241605195 -1.63468329103451 2.33569475813966 28.2853470598769
"MIEF1" 0.703591447082514 -0.0660942605707756 -0.83935998981557 -4.72138392733874 2.22457523463137 4.22258050768709 4.30974786955589 -7.11224537278791 -0.159823561444516 16.4611334645
"MIEN1" 8.35238099681051 -4.22581589124632 -1.38010902928599 -15.7989991751657 -2.06356561198616 -14.9373074580805 -2.37032859254311 -0.147871781418335 -4.07145206786445 62.7915527767742
"MIER1" -1.29112271797567 -4.25252966088613 -9.07128691594808 -2.0935522782575 1.0545113021983 -4.47056882146085 -2.5580531940565 0.17150550394032 -2.81388709780576 10.1070798578059
"MIER3" -3.37874800295432 -4.56544342893459 -2.79240749490356 11.3291589877273 2.10800143702938 0.206174669393922 -1.01083850557033 3.32607047301283 0.652746016850079 25.9383847407951
"MIF4GD" 7.43252068528418 -0.221504379890004 -2.65189023758611 4.34822381040373 5.99185227363142 0.969023164246845 -0.136968994649584 -4.71474499334191 1.37706391601232 17.8784914649136
"MIGA2" -7.07019838162441 -1.55526139674031 -0.0108314696993412 -3.37816681558951 -1.27490569902411 7.67170803158149 -4.47820863799887 2.4441730120687 -0.956461419628295 20.429849560873
"MIIP" 2.30607301655386 -0.23025903686415 0.538737820659115 -1.12410347418641 1.54940511909112 0.505243038007067 -1.32946791263245 -2.57430880512435 -0.0448350293120247 2.56560501548215
"MINDY2" -4.24640254701779 -6.10376084471292 -7.53316762482227 2.41704146254947 4.04567388195807 0.57723472956235 2.30579010628317 2.19343758348472 -0.7930191565894 19.9537162019184
"MINDY3" -0.85445782447965 0.527904849264569 -3.84819618574407 -8.09233192442423 0.249326675324566 -11.1782592497663 -4.84196389947318 0.389604817916607 -3.45604659267271 19.1944595886978
"MINK1" -14.4384675370735 0.947088802958804 1.80456573404237 4.45794794687727 4.87399007321431 8.57855529762566 2.42930597259466 -2.08229204805661 0.821336780272871 47.8120263517753
"MINPP1" -0.677229192667011 -4.97958276349867 -3.14341417643516 1.2036944951905 6.30294634200981 -0.752801992063235 -1.02360263143127 3.83016805874336 0.0950222674810405 13.2177680406516
"MIOS" 1.90630997703349 -0.342661501208794 -0.146497587435104 6.21620309807597 4.42622238753316 2.46531562848437 1.61743848286861 -2.21964519550706 1.74033566123058 7.34229846204936
"MIPEP" 2.42443794559689 -0.11186172024153 2.37165534681935 -2.77423982195122 -0.391940804223439 -6.14221707780855 0.800163061396941 -3.58841968027969 -0.926552843836406 9.10586166321609
"MIR23AHG" -2.72424686829823 -3.30617629351909 -2.33268443070706 -29.3678258672571 -15.3580665957991 -22.7663491424228 -22.2362069551098 -4.03818033737326 -12.7662170613108 121.055030582479
"MIR4435-2HG" 5.78396242768757 5.19092236906601 -2.83078002868178 20.1571760729323 21.2296622417791 18.6900918849513 4.73846512166014 0.198964195622128 9.1448080356271 89.745082739009
"MIS12" 7.70749355315324 -1.76522619387994 -5.57113289996194 -2.75014938969914 1.76601610192444 -11.8028531383463 -1.85847305193208 1.80844364812924 -1.55823517132656 32.9782992342473
"MIS18A" 1.14250641127677 -5.58391109192831 -2.72251663157087 0.0988804480935673 4.45382726881639 -0.514591399885157 5.14182435653639 -1.77257512045712 0.0304305301102076 12.7973731310977
"MIS18BP1" -5.40735287128627 1.37620351795894 -0.159797311300628 4.24414192447071 0.099266637407259 -14.4897163133491 -3.36785135026515 1.28142684627779 -2.05295986501081 34.057247654417
"MKI67" -11.4150863130758 4.93524613238473 2.39109114538225 5.36002369543641 4.43062785422495 1.65715583794795 3.80373151425 1.33002870061482 1.56160232089566 29.7447406807396
"MKKS" 7.70887253293163 1.93814222822565 -3.06913834875567 -13.7979483658365 -10.3973559129618 -19.156743421015 -5.60977624621174 -3.34535100193424 -5.71616231694471 74.1909712292499
"MKLN1" -2.03281495311238 -1.57730475705245 -1.07099350041699 -13.9805468010546 -5.53907558021847 -14.0292515331897 -7.22839565703837 -2.72585108127886 -6.02302923292023 28.5984454995166
"MKNK2" -11.2096177940291 -5.81246933461693 -0.221281631415047 1.98443006503805 9.3274539553194 8.82177241201602 1.51736561895631 13.4478399855871 2.23193665960698 67.3638276507258
"MKRN1" -1.68042405897735 0.0481517659845904 3.48020071655774 2.6122759954857 4.19885640770907 2.6840503545625 7.61992553418991 4.59071119822481 2.94421848921712 8.05528032959803
"MKRN2" -1.46265940980833 -4.26061463969425 1.11008268918039 -4.22650386420591 8.14449542794214 -1.86086173862248 -0.354268353018009 -9.93726122581009 -1.60594888925457 26.775076055834
"MKS1" 1.6200580233142 -0.948150062165746 -0.397048364146666 -0.300020576877739 2.28825352584912 1.74460643601861 1.8677944853305 -6.93071243152775 -0.131902370525684 9.06217675280452
"MLEC" -0.065694145973904 0.189453000209131 -2.62620152477647 5.89349226480875 8.0837050454096 7.23540992324304 7.75300176806663 0.774974332480073 3.40476758293336 18.191131569149
"MLF2" 7.85767252659421 -1.36424849618622 0.0869944582109091 -6.34622312632759 4.85070841145612 -0.498875986273189 2.03238626308726 -11.7551780457961 -0.642095499404325 38.0972955157137
"MLH3" -3.23687643648168 -2.84436150425281 0.0294075825972077 -4.01294418870941 -7.14155154699001 -4.59773395851961 -4.98135417368094 -2.39248208102896 -3.64723703838328 4.41891702137585
"MLLT1" -9.32041591192941 2.09062589352267 -0.667670230381772 11.7644626685352 8.85294770503652 12.3560966473079 8.55763701549537 -7.47469771140046 3.26987325952325 72.1006757626665
"MLLT10" -4.5732619990202 -1.66340760679259 -4.5024646831332 5.22419614168515 4.09909087261466 4.69177676736169 -1.28795221959721 -0.437690892042004 0.193785797634537 15.944478528344
"MLLT3" -0.124206835208765 -0.565747096870402 -3.96670494641901 -3.60708121734354 -3.35013991143546 -13.3977094289728 -11.2883145421577 -6.00545563313729 -5.28816995144312 22.7967066581241
"MLLT6" -5.70285811243228 2.08341864591853 -0.488124242698274 9.15040025461882 6.09316274712855 5.78025031328406 0.582395514881298 -2.91023867490297 1.82355080572472 24.7964590428757
"MLST8" -0.625106083873429 0.66399617349394 -0.587525492093399 -2.90016869273051 2.21443720712392 -6.23706290563454 -0.155883395832987 -10.5921359074004 -2.27743113711843 17.7309430081723
"MLX" 0.677566975795844 1.01464288794216 -4.61567609261221 -12.3313140495333 -2.76307103749635 -13.110379524929 -2.12311117764021 -10.2957253835978 -5.44338342525886 32.5481656221167
"MMAB" 7.88863757039459 -1.8650383483513 -3.16945463102079 -7.95417256040023 -6.88244221410499 -15.2061479862672 -4.96052919703632 6.04796238613348 -3.2626481225816 56.2348483873987
"MMACHC" 10.0555014022566 5.01706338080464 -5.77515868614921 -11.5408832708329 -17.1116547142793 -11.5464404517656 -10.2175638205169 -6.47701834319986 -5.94951931296032 83.161946958294
"MMADHC" 8.44386975529092 -3.59787769078448 -2.5436583890378 -16.6839787512061 0.352624899356031 -10.0028710158108 -0.843646715427811 -3.81793948927685 -3.58668467461211 54.5178177507181
"MMGT1" -0.353978402275356 0.972220604094466 -6.04425120173598 -7.57007893885531 -1.05955054302774 -12.671229543639 -2.8731034295011 -6.09479413508966 -4.46184569875371 20.3898556275928
"MMS19" -4.51758592726819 3.577805979874 4.835209765391 4.57657403062874 2.52537038112392 3.07709527649263 -1.85177404384032 1.81375835689459 1.75455672741205 10.7815149263562
"MMS22L" 0.785688308663382 1.37022574700071 -0.939148486598652 -2.92377234966956 -0.322745646412215 -7.74663978584089 -1.89646303955895 2.49046631249628 -1.14779861748999 10.1856176080192
"MMUT" -2.09295144769304 -2.42285918580272 1.76320340419687 -4.47112303077426 2.41083454397336 -5.06377423297339 0.123931524658126 2.73090838764389 -0.877728754596396 9.44491571282944
"MNAT1" 6.5842384193519 3.39897273008384 -3.01882169234412 -10.4228325424677 -1.23244559926815 -13.5353505434784 -2.38358555524427 -3.24465274162475 -2.98180969062396 43.2083299364745
"MNT" -6.46383559927065 0.508485647398172 -1.00109556844609 5.61037944744153 8.16137773081552 6.76927358379546 8.10625998277153 0.322245613732506 2.75163635477975 27.4561002312937
"MOB1A" 5.25450344768068 -0.536329488253748 -5.60706647913358 -12.0009693869665 -2.9367699783053 -13.4390757506117 -5.04753943862501 0.72078074587705 -4.19905829104226 39.6476780688114
"MOB1B" -4.21086152532609 -2.4916137793592 -3.53063635965084 1.2739124642033 2.81985952372823 -2.53993317007029 1.61314899879656 2.80140361678121 -0.53309002886214 8.65817720127781
"MOB3A" -0.234653024900729 4.23758355695698 -1.2335637709296 6.72622039741764 8.52049822648734 -0.617085369418004 -0.420856403655315 -5.19174078579854 1.47330035326997 21.0745660412081
